cluster,counties,avg_burden_score,avg_access_score,avg_social_score,avg_priority_score
1,219,1.803068756858838,0.6835709286650523,1.6806714543046386,1.4427399478898624
4,751,0.6395061787078558,0.4478619174238167,0.4826066709276987,0.5506329987666126
2,1054,-0.24365639432832537,0.006834146903001241,-0.2069927369087207,-0.16117650047500645
3,672,-0.9624118459518525,-0.7031680519206016,-0.7648069071234127,-0.8451177199767893
