fips,state_abbr,state_name,county_name,uninsured_pct,pcp_rate,preventable_hospital_stays,priority_score,priority_tier
48237,TX,Texas,Jack,0.2230057985,3.443525999999999e-4,3560,0.49304018098839353,Very High
13213,GA,Georgia,Murray,0.1816105591,1.5018400000000004e-4,3540,0.48870608396746135,Very High
48105,TX,Texas,Crockett,0.26697792870000003,6.518905e-4,3940,0.48827662359823826,Very High
13313,GA,Georgia,Whitfield,0.21359268050000005,5.347697999999999e-4,3523,0.47672948032201057,Very High
40007,OK,Oklahoma,Beaver,0.19995044600000003,NA,4057,0.47127668749467616,Very High
48481,TX,Texas,Wharton,0.2063665976,3.834999e-4,5141,0.4689297728999674,Very High
13149,GA,Georgia,Heard,0.14640276470000002,1.729356e-4,4090,0.45462949553084175,Very High
13195,GA,Georgia,Madison,0.17669963400000002,1.942691e-4,3494,0.45376023957214806,Very High
48119,TX,Texas,Delta,0.1366285848,NA,4949,0.451175801783981,Very High
37123,NC,North Carolina,Montgomery,0.16192888150000004,2.713389e-4,3624,0.4507922338767425,Very High
28039,MS,Mississippi,George,0.13848341230000002,4.442291e-4,4038,0.4374273598530453,High
13285,GA,Georgia,Troup,0.13851398850000005,5.020080000000001e-4,3597,0.4302635921839076,High
48217,TX,Texas,Hill,0.19598934140000004,2.4677140000000004e-4,4238,0.42754552061953083,High
13031,GA,Georgia,Bulloch,0.14425413020000002,5.579679999999999e-4,3640,0.4266308960387507,High
48399,TX,Texas,Runnels,0.20725723140000005,7.040129e-4,5346,0.41682379436772093,High
37127,NC,North Carolina,Nash,0.1401029833,5.043287999999999e-4,3837,0.4155800628822307,High
48435,TX,Texas,Sutton,0.2131661442,0.0012051823,4157,0.4084206631626422,High
48147,TX,Texas,Fannin,0.1658996117,1.91419e-4,4316,0.4055167324906952,High
48365,TX,Texas,Panola,0.1820068428,2.205072e-4,3689,0.37939423081906154,High
48231,TX,Texas,Hunt,0.1890056918,2.7080880000000004e-4,4436,0.3682642406160639,High
13257,GA,Georgia,Stephens,0.14441495780000005,6.700167999999999e-4,3602,0.3667512208345438,High
48081,TX,Texas,Coke,0.181855002,NA,3556,0.36641193842448216,High
28047,MS,Mississippi,Harrison,0.14090013850000005,5.587499e-4,3870,0.3542717111362918,High
48183,TX,Texas,Gregg,0.198654384,9.098155e-4,3709,0.3477346208165949,High
13247,GA,Georgia,Rockdale,0.14892984160000003,7.015157e-4,3621,0.34620654154965774,High
48135,TX,Texas,Ector,0.2177529746,5.711057999999999e-4,3759,0.34119939594989657,High
46123,SD,South Dakota,Tripp,0.16165133050000002,8.978273e-4,5510,0.3004804587224512,High
28155,MS,Mississippi,Webster,0.1428571429,4.006812000000001e-4,3511,0.2889380089839343,High
48305,TX,Texas,Lynn,0.16733067729999998,0.0010548523,3848,0.2841118634871273,High
13011,GA,Georgia,Banks,0.1756220472,1.616205e-4,4419,0.27969634515819874,High
12105,FL,Florida,Polk,0.14659986710000003,4.605054e-4,4081,0.2581123154394879,High
48003,TX,Texas,Andrews,0.22871269,4.880694e-4,3684,0.25098376382317605,High
48495,TX,Texas,Winkler,0.1971023722,2.6972350000000004e-4,4019,0.23138193252982736,High
40123,OK,Oklahoma,Pontotoc,0.1621239984,7.074914999999999e-4,4024,0.22859149552332392,High
